N
4	0.0
6	19224.464
4	28839.306
6	83364.620
N+
5	0.0
5	22040.6
1	47030.5
5	67311.7
O
5	0.0
5	22837.9
1	48618.8
5	106128.2
O+
4	0.0
6	38527.6
4	58150.7
6	172259.7
N2
1	0.0
3	50203.6
6	59619.35
6	59808
N2+
2	0.0
4	9166.9
2	25461.4
4	25467.0
NO
4	0.0
8	38807.0
2	43965.7
4	45932.0
NO+
1	0.0
3	52190.0
6	59240.0
6	61880.0
O2
3	0.0
2	7918.1
1	13195.1
1	33057.3
O2+
4	0.0
8	32964.0
4	40669.0
4	49552.0
e-
2	0.0
0	0.0
0	0.0
0	0.0
